"","CASE_ENQUIRY_ID","open_dt","TARGET_DT","closed_dt","OnTime","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source","street_path"
"168",101001766512,"2016-04-12 09:20:08","","2016-04-12 13:18:53","ONTIME","Closed","Case Closed. Closed date : 2016-04-12 13:18:53.847 Case Noted After a thorough canvass of the area we were unable to locate the syringe at 120 Southampton Street  Roxbury.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/570cf6030485c52e7782fa9f/report.jpg","","120-130 Southampton St  Roxbury  MA  02118",6,"1C",2,"C6","South Boston / South Boston Waterfront",6,"08","0802","120-130 Southampton St",2118,42.3321,-71.0686,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3321,-71.0686&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"169",101001767034,"2016-04-12 17:42:42","","2016-04-13 14:53:07","ONTIME","Closed","Case Closed. Closed date : 2016-04-13 14:53:07.483 Case Resolved Two needles recovered at 264 Albany St.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/570d6bcb0485c52e77830302/report.jpg","","264 Albany St  Roxbury  MA  02118",4,"1C",2,"A1","Roxbury",6,"08","0801","264 Albany St",2118,42.3442,-71.0616,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3442,-71.0616&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"170",101001768698,"2016-04-14 15:30:46","","2016-04-14 16:03:05","ONTIME","Closed","Case Closed. Closed date : 2016-04-14 16:03:05.66 Case Resolved Recovered one needle at 720 Harrison Ave. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/570fefe304857580849fb239/report.jpg","","720 Harrison Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","720 Harrison Ave",2118,42.3378,-71.0709,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3378,-71.0709&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"171",101001768807,"2016-04-14 17:21:29","","2016-04-16 16:44:33","ONTIME","Closed","Case Closed. Closed date : 2016-04-16 16:44:33.84 Case Noted Zero needles discovered at 652 Massachusetts Ave.  D Anglin  BPHC ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/571009d704857580849fb42d/report.jpg","","652 Massachusetts Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","652 Massachusetts Ave",2118,42.3363,-71.0764,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3363,-71.0764&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"172",101001769268,"2016-04-15 10:39:44","","2016-04-15 14:03:49","ONTIME","Closed","Case Closed. Closed date : 2016-04-15 14:03:49.44 Case Resolved 1 syringe recovered from 881 Harrison Ave  Roxbury.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5710fd2904857580849fbee6/photo_20160415_103817.jpg","","879 Harrison Ave  Roxbury  MA  02118",7,"10B",7,"D4","Roxbury",13,"Ward 8","0803","879 Harrison Ave",2118,42.3343,-71.0764,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3343,-71.0764&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"173",101001769931,"2016-04-16 11:06:56","","2016-04-16 16:05:33","ONTIME","Closed","Case Closed. Closed date : 2016-04-16 16:05:33.163 Case Resolved 2 syringes recovered from 17-19 Thomas St. Jamaica Plain.   J Canty  BPHC ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5712550c04857580849fd0f0/report.jpg","","17-19 Thomas St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 19","1908","17-19 Thomas St",2130,42.3113,-71.1154,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3113,-71.1154&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"174",101001770176,"2016-04-16 20:22:00","","2016-04-19 14:41:01","ONTIME","Closed","Case Closed. Closed date : 2016-04-19 14:41:01.133 Case Noted After a complete search no syringes were discovered at 32 Oak St. EMS was notified.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5712d75b04857580849fd9d3/report.jpg","","32 Oak St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0206","32 Oak St",2129,42.3809,-71.0687,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3809,-71.0687&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"175",101001770665,"2016-04-18 08:42:39","","2016-04-19 14:57:13","ONTIME","Closed","Case Closed. Closed date : 2016-04-19 14:57:13.167 Case Resolved On syringe recovered at 283 K St. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5714d63904857580849feb4d/report.jpg","","283 K St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 6","0606","283 K St",2127,42.3338,-71.0376,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3338,-71.0376&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"176",101001770743,"2016-04-18 10:38:00","","2016-04-19 15:48:57","ONTIME","Closed","Case Closed. Closed date : 2016-04-19 15:48:57.953 Case Resolved One needle recovered at 1 Thompson Sq. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5714f15704857580849fed5f/report.jpg","","1 Thompson Sq  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0203","1 Thompson Sq",2129,42.3753,-71.0637,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3753,-71.0637&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"177",101001770917,"2016-04-18 16:08:00","","2016-04-19 12:18:20","ONTIME","Closed","Case Closed. Closed date : 2016-04-19 12:18:20.44 Case Resolved After a comprehensive search no syringes recovered at 23 Tremlett St. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/57153ed504857580849ff2d9/report.jpg","","23 Tremlett St  Dorchester  MA  02124",8,"07",4,"C11","Dorchester",9,"Ward 17","1703","23 Tremlett St",2124,42.2948,-71.0695,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.2948,-71.0695&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"178",101001771159,"2016-04-19 08:33:50","","2016-04-19 15:09:13","ONTIME","Closed","Case Closed. Closed date : 2016-04-19 15:09:13.527 Case Resolved One needle recovered at 801 Albany St.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/571625aa04857580849ff9f0/801_Albany_Street_Needle.png","","801-805 Albany St  Roxbury  MA  02119",7,"10B",7,"D4","Roxbury",13,"Ward 8","0803","801-805 Albany St",2119,42.3327,-71.0748,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3327,-71.0748&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"179",101001772131,"2016-04-20 09:08:50","","2016-04-20 13:43:40","ONTIME","Closed","Case Closed. Closed date : 2016-04-20 13:43:40.737 Case Resolved 2 syringes recovered from 48-50 Newmarket Sq  South Boston.   ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/57177f620485758084a00c7c/report.jpg","","48-50 Newmarket Sq  Roxbury  MA  02118",6,"1C",7,"C6","South Boston / South Boston Waterfront",13,"Ward 8","0806","48-50 Newmarket Sq",2118,42.3279,-71.0664,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3279,-71.0664&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"180",101001775168,"2016-04-24 20:02:38","","2016-04-25 11:41:44","ONTIME","Closed","Case Closed. Closed date : 2016-04-25 11:41:44.22 Case Resolved Zero needles recovered at 544 Massachusetts Ave.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/571d5e9c0485b6e004c4d910/report.jpg","","544P Massachusetts Ave  Roxbury  MA  02118",7,"1C",7,"D4","Roxbury",13,"09","0903","544P Massachusetts Ave",2118,42.3383,-71.0792,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3383,-71.0792&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"181",101001776921,"2016-04-26 17:34:34","","2016-04-27 09:38:13","ONTIME","Closed","Case Closed. Closed date : 2016-04-27 09:38:13.603 Case Resolved 1 syringe recovered from 140 Worcester Square  South End.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/571fdee204853126c4dcce57/report.jpg","","140 Worcester St  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 4","0404","140 Worcester St",2118,42.3409,-71.0799,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3409,-71.0799&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"182",101001777969,"2016-04-28 07:26:10","","2016-04-28 16:49:52","ONTIME","Closed","Case Closed. Closed date : 2016-04-28 16:49:52.757 Case Resolved 1 syringe recovered from 156 Maverick Street  East Boston.  J Canty  BPHC ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5721f34d048582df351504e4/report.jpg","","156-158 Maverick St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0103","156-158 Maverick St",2128,42.3698,-71.0377,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3698,-71.0377&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"183",101001778648,"2016-04-28 17:41:25","","2016-04-29 13:35:16","ONTIME","Closed","Case Closed. Closed date : 2016-04-29 13:35:16.05 Case Resolved 1 syringe recovered from 20 Easy Lenox Street  Roxbury.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/57228380048582df351511a7/photo_20160428_174114.jpg","","20 E Lenox St  Roxbury  MA  02118",7,"10B",7,"D4","Roxbury",13,"Ward 8","0803","20 E Lenox St",2118,42.3345,-71.0777,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3345,-71.0777&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"184",101001779670,"2016-04-30 11:07:52","","2016-04-30 16:41:04","ONTIME","Closed","Case Closed. Closed date : 2016-04-30 16:41:04.99 Case Resolved 1 syringe recovered from  541 Massachusetts ave  Roxbury.  J Canty  BPHC ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5724ca45048582df35152abf/report.jpg","","541 Massachusetts Ave  Roxbury  MA  02118",7,"10B",7,"D4","Roxbury",13,"Ward 9","0903","541 Massachusetts Ave",2118,42.3381,-71.0798,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3381,-71.0798&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"185",101001780844,"2016-05-02 15:13:25","","2016-05-03 12:02:12","ONTIME","Closed","Case Closed. Closed date : 2016-05-03 12:02:12.26 Case Resolved One needle secured at 51 Thomas Park.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5727a6d1048582df35154906/image.jpeg","","51 Thomas Park  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0703","51 Thomas Park",2127,42.3321,-71.0466,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3321,-71.0466&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"186",101001780979,"2016-05-02 17:48:29","","2016-05-03 15:38:02","ONTIME","Closed","Case Closed. Closed date : 2016-05-03 15:38:02.877 Case Resolved Multiple syringes recovered from 67 Reading Street  Roxbury   ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5727cb28048582df35154bb9/photo_20160502_174806.jpg","","67 Reading St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"08","0803","67 Reading St",2119,42.331,-71.0739,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.331,-71.0739&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"187",101001781132,"2016-05-03 07:19:53","","2016-05-03 14:10:06","ONTIME","Closed","Case Closed. Closed date : 2016-05-03 14:10:06.497 Case Resolved 1 syringe recovered from 433 Harrison Ave  South End.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/57288957048582df3515517e/photo_20160503_071716.jpg","","443 Harrison Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",4,"Ward 3","0307","443 Harrison Ave",2118,42.3425,-71.066,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3425,-71.066&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"188",101001781174,"2016-05-03 08:00:08","","2016-05-03 14:07:20","ONTIME","Closed","Case Closed. Closed date : 2016-05-03 14:07:20.927 Case Resolved 1 syringe recovered from 353 Dorchester Street  South Boston.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/572892c6048582df35155231/report.jpg","","353-361 Dorchester St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0705","353-361 Dorchester St",2127,42.3306,-71.0553,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3306,-71.0553&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"189",101001781603,"2016-05-03 13:48:52","","2016-05-03 15:36:03","ONTIME","Closed","Case Closed. Closed date : 2016-05-03 15:36:03.097 Case Resolved Multiple syringes recovered from 39 Island Street  Roxbury.   ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5728e482048582df35155729/photo_20160503_134835.jpg","","39 Island St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0803","39 Island St",2119,42.3313,-71.0732,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3313,-71.0732&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"190",101001781643,"2016-05-03 14:36:07","","2016-05-03 15:37:01","ONTIME","Closed","Case Closed. Closed date : 2016-05-03 15:37:01.907 Case Resolved After canvassing the area we were unable to locate any syringes at Southampton Street and Frontage Road/Ellery Street  South Boston ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5728ef99048582df351557bd/photo_20160503_143427.jpg","","45 Ellery St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0706","45 Ellery St",2127,42.3303,-71.0586,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3303,-71.0586&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"191",101001785084,"2016-05-09 08:50:41","","2016-05-10 08:22:55","ONTIME","Closed","Case Closed. Closed date : 2016-05-10 08:22:55.087 Case Resolved 1 syringe recovered from 556 Dorchester Ave  South Boston.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5730879c0485995256703f37/photo_20160509_084945.jpg","","551-557 Dorchester Ave  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0706","551-557 Dorchester Ave",2127,42.3305,-71.0572,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3305,-71.0572&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"192",101001785497,"2016-05-09 12:36:20","","2016-05-09 14:54:33","ONTIME","Closed","Case Closed. Closed date : 2016-05-09 14:54:33.64 Case Resolved Three needles acquired at 75 Malcolm X Boulevard. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5730bc7f048599525670449c/report.jpg","","100 Malcolm X Blvd  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 9","0905","100 Malcolm X Blvd",2119,42.3309,-71.0934,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3309,-71.0934&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"193",101001787958,"2016-05-11 19:05:10","","2016-05-12 19:02:10","ONTIME","Closed","Case Closed. Closed date : 2016-05-12 19:02:10.673 Case Noted After comprehensive search we are unable to locate a syringe at the 50 Jamaicaway  Boston  J Canty  BPHC ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5733baa10485995256707653/report.jpg","","50 Jamaicaway  Jamaica Plain  MA  02130",9,"10A",8,"E13","Mission Hill",11,"Ward 10","1008","50 Jamaicaway",2130,42.3305,-71.1121,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3305,-71.1121&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"194",101001788163,"2016-05-12 07:58:03","","2016-05-12 16:28:58","ONTIME","Closed","Case Closed. Closed date : 2016-05-12 16:28:58.857 Case Noted Zero needles obtained after an energetic search by MSU.  D AAnglin  BPHC ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/57346fbd048535627a771e28/report.jpg","","525 Atlantic Ave  Boston  MA  02210",3,"1C",2,"A1","Boston",3,"03","0306","525 Atlantic Ave",2210,42.3534,-71.0547,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3534,-71.0547&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
